SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,WL,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,AVAILABLE_FLAG,TEAM_NAME,MATCHUP,PTS,SEASON,PACE_ROLL_MEAN_10,OFF_RATING_ROLL_MEAN_10,DEF_RATING_ROLL_MEAN_10,PTS_ROLL_MEAN_MU,PTS_ROLL_VAR_SIGMA2,TRUE_MARKET_LINE,OPP_TEAM_ID,OPP_DEF_RATING_ROLL_MEAN_10,OPP_PACE_ROLL_MEAN_10,XGB_WF_ADJUSTED_MU,XGB_WF_ADJUSTED_SIGMA2,n_param_XGB_WF,p_param_XGB_WF,PROB_OVER_XGB_WF,PROB_UNDER_XGB_WF,PROJECTED_SCORE_25TH_XGB_WF,PROJECTED_SCORE_75TH_XGB_WF,ACTUAL_SCORE_PROB_XGB_WF,LOG_LIKELIHOOD_XGB_WF,ODDS_OVER,ODDS_UNDER,IMPLIED_PROB_OVER,IMPLIED_PROB_UNDER,B_ODDS_OVER,B_ODDS_UNDER,EDGE_OVER_XGB_WF,EDGE_UNDER_XGB_WF,BET_PLACED_XGB_WF,BET_RESULT_XGB_WF,PNL_XGB_WF,CUM_PNL_XGB_WF,BANKROLL_XGB_WF
2022-23,1610612751,BKN,22200586,2023-01-06,W,48.0,111.6,112.5,101.0,105.2,10.6,7.3,0.703,2.0,19.4,0.245,0.636,0.452,0.135,0.524,0.576,98.9,96.5,80.42,96,0.567,1,1,1,1,173,1472,633,846,381,1005,882,1834,2418,2308,1269,1678,1435,2063,545,1.0,Brooklyn Nets,BKN @ NOP,108,2022-23,101.12098659250547,120.48127109376834,109.83040104736617,121.56388471489768,149.4475771741168,118.25,1610612740,113.32749458584613,100.47897795737758,117.60641,144.58235398006173,512.7258997304349,0.8134215824273103,0.4623863372984286,0.5376136627015714,109.0,126.0,0.0250650419770228,3.686281113645245,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.06142318651109524,0.013804138892047568,NO BET,NO BET,0.0,-4360.0,5640.0
2022-23,1610612740,NOP,22200586,2023-01-06,L,48.0,101.0,105.2,111.6,112.5,-10.6,-7.3,0.457,1.0,12.0,0.364,0.755,0.548,0.165,0.466,0.515,98.9,96.5,80.42,97,0.433,1,1396,1396,1396,173,2155,1305,1944,2621,2656,2727,354,942,480,2053,2468,2386,2063,2246,1.0,New Orleans Pelicans,NOP vs. BKN,102,2022-23,100.47897795737758,115.06570279710353,113.32749458584613,116.6004905429867,85.92292518056705,113.75,1610612751,109.83040104736617,101.12098659250547,114.123566,84.09767874104082,1302140.6803966437,0.9999123646406364,0.5170646030461354,0.4829353969538645,107.0,121.0,0.0202363075065809,3.9002768372357206,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.006744920763388396,-0.04087412685565933,NO BET,NO BET,0.0,-4360.0,5640.0
2022-23,1610612746,LAC,22200587,2023-01-06,L,48.0,110.7,112.7,123.4,126.7,-12.7,-14.0,0.5,2.2,15.1,0.361,0.658,0.475,0.098,0.485,0.514,103.8,101.5,84.58,102,0.423,1,1396,1396,1396,173,1449,2451,2372,2365,788,2350,385,2233,1914,376,2275,2399,937,2342,1.0,LA Clippers,LAC @ MIN,115,2022-23,99.0227365673468,110.81789681756948,116.32731874953572,110.846386341632,268.4807495961156,109.25,1610612750,114.15292110603347,99.66293323281666,111.37948,269.7719506430273,78.32056978766308,0.4128653041545134,0.5302326350583917,0.4697673649416083,100.0,122.0,0.0230885817202497,3.768417038173067,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.006423111248867852,-0.054042158867915524,NO BET,NO BET,0.0,-4360.0,5640.0
2022-23,1610612750,MIN,22200587,2023-01-06,W,48.0,123.4,126.7,110.7,112.7,12.7,14.0,0.609,1.4,19.9,0.342,0.639,0.525,0.198,0.648,0.683,103.8,101.5,84.58,101,0.577,1,1,1,1,173,339,1332,419,1362,2138,732,553,2404,867,2586,184,153,937,449,1.0,Minnesota Timberwolves,MIN vs. LAC,128,2022-23,99.66293323281666,114.50563709139634,114.15292110603347,114.03021326423234,109.06924059371052,114.75,1610612746,116.32731874953572,99.0227365673468,114.2494,109.27888883718266,1305013.6994660564,0.9999124611517148,0.4844288372015761,0.5155711627984239,107.0,121.0,0.0158953003278598,4.141731727399888,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.039380686607947746,-0.008238361011099982,NO BET,NO BET,0.0,-4360.0,5640.0
2022-23,1610612739,CLE,22200588,2023-01-06,L,48.0,118.6,120.0,131.4,136.0,-12.8,-16.0,0.75,4.29,21.4,0.357,0.585,0.454,0.078,0.511,0.529,91.6,89.5,74.58,90,0.436,1,1396,1396,1396,173,793,2719,2446,151,44,342,412,2692,2281,110,1881,2242,2755,2219,1.0,Cleveland Cavaliers,CLE @ DEN,108,2022-23,96.5722962722908,114.31743577384772,111.64231903796497,112.7128811031558,347.33099843395064,108.5,1610612743,111.81256828952444,99.73554439583214,111.66691,344.107775081416,53.64589376049124,0.3245114360980066,0.5499613598675319,0.4500386401324681,99.0,124.0,0.0216398463118012,3.8332188808604823,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.026151836058008082,-0.07377088367705575,NO BET,NO BET,0.0,-4360.0,5640.0
2022-23,1610612743,DEN,22200588,2023-01-06,W,48.0,131.4,136.0,118.6,120.0,12.8,16.0,0.651,2.0,20.9,0.415,0.643,0.546,0.157,0.636,0.664,91.6,89.5,74.58,89,0.564,1,1,1,1,173,72,1984,345,864,1005,467,97,2367,508,1889,255,248,2755,571,1.0,Denver Nuggets,DEN vs. CLE,121,2022-23,99.73554439583214,118.77974767992715,111.81256828952444,119.36918545175249,58.48051162440121,113.5,1610612739,111.64231903796497,96.5722962722908,111.68208,54.71450053040944,1247022.3768115942,0.9999104490151952,0.425713895014599,0.574286104985401,104.0,119.0,0.024825992595838,3.695864045850309,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.09809562879492484,0.050476581175877167,UNDER,LOSS,-110.0,-4470.0,5530.0
2022-23,1610612748,MIA,22200589,2023-01-06,W,48.0,104.4,107.2,97.0,101.1,7.4,6.2,0.576,1.46,15.3,0.174,0.75,0.468,0.134,0.5,0.567,99.3,96.0,80.0,97,0.538,1,1,1,1,173,1976,375,942,1737,2031,2296,2561,979,2042,1236,2029,1583,2157,907,1.0,Miami Heat,MIA @ PHX,104,2022-23,97.21419682689066,115.09317671475402,113.20340095816856,112.04994716826592,64.49955870017162,105.75,1610612756,113.8812870586504,95.16495399077048,109.70395,63.149126575692215,1203238.5659801678,0.999908834417782,0.6509631398412536,0.3490368601587463,103.0,117.0,0.0336114211584187,3.3928893245902207,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.1271536160317298,-0.17477266365077754,OVER,LOSS,-110.0,-4580.0,5420.0
2022-23,1610612756,PHX,22200589,2023-01-06,L,48.0,97.0,101.1,104.4,107.2,-7.4,-6.2,0.647,1.57,17.2,0.25,0.826,0.532,0.147,0.451,0.516,99.3,96.0,80.0,95,0.462,1,1396,1396,1396,173,2416,810,1849,905,1765,1689,1741,219,741,1602,2569,2379,2157,1884,1.0,Phoenix Suns,PHX vs. MIA,96,2022-23,95.16495399077048,107.86160014034527,113.8812870586504,103.54034804606908,266.1462958758606,104.75,1610612748,113.20340095816856,97.21419682689066,106.64414,274.12447365626474,67.90631803761546,0.3890354652704381,0.5352304599841018,0.4647695400158982,95.0,117.0,0.0210313341870336,3.8617418016474545,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.011420936174577956,-0.05903998379362563,NO BET,NO BET,0.0,-4580.0,5420.0
2022-23,1610612737,ATL,22200590,2023-01-06,L,48.0,103.0,104.6,117.1,119.3,-14.1,-14.7,0.545,2.0,16.8,0.182,0.773,0.444,0.11,0.505,0.539,110.9,109.0,90.83,109,0.422,1,1396,1396,1396,173,2200,1927,2403,2040,1005,1830,2498,704,2399,626,2015,2089,79,2355,1.0,Atlanta Hawks,ATL @ LAL,114,2022-23,102.45150305836631,114.03453525270336,115.25942539952068,120.80515804465024,144.7933948353563,122.25,1610612747,114.99185502235316,101.9344937803382,117.41634,140.73166483169933,591.3106481291669,0.8343278240144659,0.3283296311079913,0.6716703688920087,109.0,125.0,0.0327817702961116,3.4178826712474,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.19547989270153254,0.14786084508248487,UNDER,WIN,100.0,-4480.0,5520.0
2022-23,1610612747,LAL,22200590,2023-01-06,W,48.0,117.1,119.3,103.0,104.6,14.1,14.7,0.647,1.83,21.7,0.227,0.818,0.556,0.165,0.634,0.65,110.9,109.0,90.83,109,0.578,1,1,1,1,173,864,590,388,905,1296,294,2079,282,379,2091,263,371,79,436,1.0,Los Angeles Lakers,LAL vs. ATL,130,2022-23,101.9344937803382,115.47085277774272,114.99185502235316,118.14043874701868,114.12378208958596,119.75,1610612737,115.25942539952068,102.45150305836631,118.080215,114.0656063283438,1393995.9603356216,0.9999153008908396,0.4420730588435202,0.5579269411564798,111.0,125.0,0.0195321751781656,3.935692112847688,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.08173646496600362,0.03411741734695595,UNDER,LOSS,-110.0,-4590.0,5410.0
2022-23,1610612738,BOS,22200591,2023-01-07,W,48.0,111.1,116.3,108.2,110.5,2.8,5.9,0.638,2.14,20.5,0.231,0.698,0.467,0.135,0.574,0.588,108.0,104.5,87.08,104,0.526,1,1,1,1,173,1101,1095,978,1003,875,549,2028,1731,2067,1252,892,1189,425,1075,1.0,Boston Celtics,BOS @ SAS,121,2022-23,101.4555570356439,116.51119251446008,112.37858913281222,118.2550004460981,111.1978585236344,124.5,1610612759,119.76339733260616,101.03455489137116,119.521,112.3883101135072,1428221.9496567503,0.9999163218266376,0.3200862840223573,0.6799137159776427,112.0,127.0,0.0359122294177256,3.326677361346725,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.20372323978716655,0.15610419216811888,UNDER,WIN,100.0,-4490.0,5510.0
2022-23,1610612759,SAS,22200591,2023-01-07,L,48.0,108.2,110.5,111.1,116.3,-2.8,-5.9,0.51,1.92,17.4,0.302,0.769,0.533,0.124,0.525,0.546,108.0,104.5,87.08,105,0.474,1,1396,1396,1396,173,1693,1688,1813,2355,1138,1623,1055,743,713,952,1657,1971,425,1716,1.0,San Antonio Spurs,SAS vs. BOS,116,2022-23,101.03455489137116,114.89210174065428,119.76339733260616,115.94994226845778,72.30907408052963,110.0,1610612738,112.37858913281222,101.4555570356439,117.00705,72.96831071315995,1368772.5400457666,0.9999145241134908,0.7229639322430599,0.2770360677569402,110.0,124.0,0.0368521912828184,3.3008401700453187,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.19915440843353605,-0.24677345605258366,OVER,WIN,100.0,-4390.0,5610.0
2022-23,1610612741,CHI,22200592,2023-01-07,W,48.0,125.9,126.0,113.5,115.7,12.4,10.3,0.5,2.2,16.9,0.182,0.776,0.495,0.1,0.608,0.649,102.0,101.0,84.17,100,0.511,1,1,1,1,173,376,1621,616,2365,788,1772,2498,674,1518,408,462,375,1071,1275,1.0,Chicago Bulls,CHI vs. UTA,126,2022-23,99.23161615926408,119.04886880160672,116.63504185149678,120.73705359763528,121.02651925359652,118.25,1610612762,117.29339106155663,100.8455021535533,117.82161,118.10408541033168,49143.77116388164,0.99760824604602,0.4690039767036231,0.5309960232963769,110.0,125.0,0.0268943691824246,3.615838301176616,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.05480554710590074,0.007186499486853015,NO BET,NO BET,0.0,-4390.0,5610.0
2022-23,1610612762,UTA,22200592,2023-01-07,L,48.0,113.5,115.7,125.9,126.0,-12.4,-10.3,0.783,3.6,24.3,0.224,0.818,0.505,0.098,0.559,0.585,102.0,101.0,84.17,102,0.489,1,1396,1396,1396,173,1164,2410,2175,78,92,48,2106,282,1260,376,1088,1251,1071,1516,1.0,Utah Jazz,UTA @ CHI,118,2022-23,100.8455021535533,118.6926942286826,117.29339106155663,119.97885451563002,100.49023006462322,120.75,1610612741,116.63504185149678,99.23161615926408,118.21221,99.01054972547196,1397114.239511823,0.9999153954581494,0.4109765323849192,0.5890234676150807,111.0,125.0,0.0366911439351705,3.3052198354553206,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.11283299142460462,0.0652139438055569,UNDER,WIN,100.0,-4290.0,5710.0
2022-23,1610612742,DAL,22200593,2023-01-07,W,48.0,123.6,121.0,108.9,112.5,14.7,8.5,0.548,1.35,17.0,0.194,0.636,0.462,0.162,0.655,0.7,105.1,104.5,87.08,105,0.544,1,1,1,1,173,708,1305,747,2014,2233,1741,2414,2418,2162,2004,150,96,425,826,1.0,Dallas Mavericks,DAL vs. NOP,127,2022-23,96.54918996274765,115.87577660026464,118.09299696290738,113.46475687628438,182.06651753184448,116.0,1610612740,113.17704102478318,99.75552741967256,113.651764,182.36659062427557,187.9757870547003,0.6232049605520616,0.4063529736780568,0.5936470263219432,104.0,123.0,0.0171848616807551,4.063726359357876,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.11745655013146705,0.06983750251241938,UNDER,LOSS,-110.0,-4400.0,5600.0
2022-23,1610612740,NOP,22200593,2023-01-07,L,48.0,108.9,112.5,123.6,121.0,-14.7,-8.5,0.578,2.0,17.3,0.364,0.806,0.538,0.125,0.505,0.535,105.1,104.5,87.08,104,0.456,1,1396,1396,1396,173,1472,2078,2044,1718,1005,1635,354,374,618,969,2004,2171,425,1965,1.0,New Orleans Pelicans,NOP @ DAL,117,2022-23,99.75552741967256,113.2719386521756,113.17704102478318,113.94585589880732,105.53600061812416,107.0,1610612742,118.09299696290738,96.54918996274765,112.70985,104.39121577265249,1270079.658276125,0.999911265528194,0.6839323585204606,0.3160676414795394,105.0,120.0,0.0339995040835422,3.3814093108383254,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.1601228347109368,-0.20774188232998442,OVER,WIN,100.0,-4300.0,5700.0
2022-23,1610612744,GSW,22200594,2023-01-07,L,48.0,98.8,100.0,113.2,115.0,-14.4,-15.0,0.788,1.63,18.2,0.276,0.816,0.523,0.158,0.477,0.519,101.9,100.5,83.75,101,0.425,1,1396,1396,1396,173,2452,1544,2411,67,1674,1312,1434,294,898,1909,2360,2350,1211,2328,1.0,Golden State Warriors,GSW vs. ORL,101,2022-23,102.2683505431275,113.18429484057371,114.47118446560964,119.51574905935963,161.9152367111195,118.75,1610612753,116.01841434124216,101.07150062059527,117.18176,158.75324377220127,330.3121532834061,0.738137753351732,0.4494771529345244,0.5505228470654756,109.0,126.0,0.0144480199603757,4.237197831562732,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.07433237087499944,0.02671332325595177,NO BET,NO BET,0.0,-4300.0,5700.0
2022-23,1610612753,ORL,22200594,2023-01-07,W,48.0,113.2,115.0,98.8,100.0,14.4,15.0,0.591,2.36,19.3,0.184,0.724,0.477,0.11,0.58,0.589,101.9,100.5,83.75,100,0.575,1,1,1,1,173,1236,289,380,1551,598,936,2489,1350,1889,607,805,1163,1211,463,1.0,Orlando Magic,ORL @ GSW,115,2022-23,101.07150062059527,112.71126910385958,116.01841434124216,113.78724157681316,139.5205494956032,112.25,1610612744,114.47118446560964,102.2683505431275,117.10903,143.59357186348086,517.8313572441431,0.8155590125481766,0.6433220812648868,0.3566779187351132,109.0,125.0,0.0331061892818266,3.4080349965068817,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.11951255745536293,-0.16713160507441066,OVER,WIN,100.0,-4200.0,5800.0
2022-23,1610612747,LAL,22200595,2023-01-07,W,48.0,131.4,134.7,129.7,131.4,1.6,3.3,0.52,1.53,18.7,0.333,0.63,0.5,0.168,0.665,0.705,103.4,101.5,84.58,101,0.533,1,1,1,1,173,96,2627,1199,2282,1866,1122,628,2471,1331,2141,122,79,937,969,1.0,Los Angeles Lakers,LAL @ SAC,136,2022-23,103.21913127482216,116.16706136360769,113.10242683647076,120.2967226111971,116.6218040424242,117.25,1610612758,117.30681776294888,101.54881058893912,118.39273,114.7759767809424,1401384.5186880245,0.9999155244478756,0.5266263783046661,0.4733736216953339,111.0,126.0,0.0098074258022576,4.6246153433539785,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.0028168544951422403,-0.05043590211418991,NO BET,NO BET,0.0,-4200.0,5800.0
2022-23,1610612758,SAC,22200595,2023-01-07,L,48.0,129.7,131.4,131.4,134.7,-1.6,-3.3,0.556,1.79,17.6,0.37,0.667,0.5,0.137,0.605,0.655,103.4,101.5,84.58,102,0.467,1,1396,1396,1396,173,162,2694,1592,1942,1385,1531,312,2082,1331,1326,496,321,937,1822,1.0,Sacramento Kings,SAC vs. LAL,134,2022-23,101.54881058893912,115.22103614431822,117.30681776294888,117.07480183206071,77.53745923700346,124.75,1610612747,113.10242683647076,103.21913127482216,117.68797,77.94355632567641,1384750.0839054156,0.9999150186210342,0.2619905397826745,0.7380094602173255,110.0,125.0,0.0116785177086472,4.4500041325145485,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.26181898402684933,0.21419993640780166,UNDER,LOSS,-110.0,-4310.0,5690.0
2022-23,1610612765,DET,22200596,2023-01-08,L,48.0,102.9,105.7,118.1,117.1,-15.3,-11.4,0.568,1.09,17.4,0.311,0.68,0.505,0.219,0.552,0.585,106.0,105.0,87.5,105,0.449,1,1396,1396,1396,173,2119,1746,2255,1815,2596,1623,929,1964,1274,2711,1201,1248,353,2041,1.0,Detroit Pistons,DET vs. PHI,111,2022-23,101.63853699892468,112.14377231652436,118.340290638837,114.30910241992662,93.62489016082873,111.75,1610612755,115.82783405378224,97.4420608817874,113.72353,93.1452799421924,1293027.978642258,0.9999120564030384,0.5767096321729432,0.4232903678270568,106.0,121.0,0.03661231948275,3.3073704700086206,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.05290010836341941,-0.10051915598246702,OVER,LOSS,-110.0,-4420.0,5580.0
2022-23,1610612755,PHI,22200596,2023-01-08,W,48.0,118.1,117.1,102.9,105.7,15.3,11.4,0.522,1.71,16.6,0.32,0.689,0.495,0.133,0.548,0.591,106.0,105.0,87.5,105,0.551,1,1,1,1,173,1042,670,535,2265,1513,1891,819,1854,1512,1217,1263,1142,353,750,1.0,Philadelphia 76ers,PHI @ DET,123,2022-23,97.4420608817874,118.24983933194514,115.82783405378224,117.36949425725254,63.126195437367535,117.25,1610612765,118.340290638837,101.63853699892468,117.54014,63.21797487090349,1381273.3852021357,0.9999149117457616,0.4953370491018133,0.5046629508981867,110.0,125.0,0.0317256173717674,3.4506307739477697,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.028472474707710527,-0.019146572911337145,NO BET,NO BET,0.0,-4420.0,5580.0
2022-23,1610612757,POR,22200597,2023-01-08,L,48.0,98.8,104.0,116.1,113.6,-17.3,-9.6,0.559,0.79,14.2,0.318,0.698,0.526,0.238,0.507,0.569,103.5,102.0,85.0,101,0.407,1,1396,1396,1396,173,2245,1411,2131,1912,2768,2517,843,1731,852,2760,1937,1556,817,2477,1.0,Portland Trail Blazers,POR @ TOR,105,2022-23,101.05860507414305,111.4588057969114,111.15703551127751,112.67368727259716,168.93904124608758,111.75,1610612761,113.67501791600785,97.52642121788458,112.36212,168.47189039371477,225.00976855069652,0.6669487789294918,0.5162839957450821,0.4837160042549179,103.0,121.0,0.0272136650736268,3.604036002678004,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.007525528064441733,-0.04009351955460594,NO BET,NO BET,0.0,-4420.0,5580.0
2022-23,1610612761,TOR,22200597,2023-01-08,W,48.0,116.1,113.6,98.8,104.0,17.3,9.6,0.65,2.6,17.9,0.302,0.682,0.474,0.097,0.505,0.564,103.5,102.0,85.0,103,0.593,1,1,1,1,173,1369,538,660,879,428,1418,1055,1941,1931,363,1993,1649,817,314,1.0,Toronto Raptors,TOR vs. POR,117,2022-23,97.52642121788458,110.91320909398152,113.67501791600785,109.58568855149989,40.685233984964015,114.75,1610612757,111.15703551127751,101.05860507414305,110.981705,41.20352469321239,1231430.7856598017,0.9999098839317414,0.3639316048431731,0.6360683951568269,104.0,118.0,0.0313958977879667,3.4610780064465936,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.15987791896635073,0.11225887134730306,UNDER,LOSS,-110.0,-4530.0,5470.0
2022-23,1610612766,CHA,22200598,2023-01-08,L,48.0,105.8,106.7,105.9,112.6,-0.1,-5.9,0.658,1.39,17.1,0.321,0.736,0.528,0.173,0.494,0.556,107.2,103.5,86.25,104,0.467,1,1396,1396,1396,173,2033,1322,1819,806,2161,1719,809,1187,816,2216,2150,1784,551,1821,1.0,Charlotte Hornets,CHA @ IND,111,2022-23,104.51013567558212,112.18531305602312,114.71583891771915,117.32079947148942,172.0691659614879,117.5,1610612754,114.1454817981277,100.25179443717974,116.70671,171.16850961282154,250.0919241642782,0.6818234912450722,0.4660608790078119,0.5339391209921881,108.0,125.0,0.0285688533784785,3.5554381623016194,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.057748644801711935,0.010129597182664263,NO BET,NO BET,0.0,-4530.0,5470.0
2022-23,1610612754,IND,22200598,2023-01-08,W,48.0,105.9,112.6,105.8,106.7,0.1,5.9,0.711,1.69,18.8,0.264,0.679,0.472,0.155,0.511,0.571,107.2,103.5,86.25,103,0.533,1,1,1,1,173,1461,752,971,337,1570,1105,1590,1973,1971,1812,1875,1514,551,970,1.0,Indiana Pacers,IND vs. CHA,116,2022-23,100.25179443717974,116.49709352419973,114.1454817981277,118.57239095396278,165.86945620133395,123.0,1610612766,114.71583891771915,104.51013567558212,117.59076,164.49626374834529,294.7966783431815,0.714853678726953,0.3159187894129989,0.6840812105870011,109.0,126.0,0.0311115944261604,3.4701746860008336,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.20789073439652495,0.16027168677747727,UNDER,WIN,100.0,-4430.0,5570.0
2022-23,1610612751,BKN,22200599,2023-01-08,W,48.0,106.7,110.9,105.8,109.8,0.9,1.1,0.564,1.16,17.6,0.282,0.649,0.5,0.207,0.592,0.617,95.5,92.0,76.67,92,0.544,1,1,1,1,173,1662,1028,1344,1855,2516,1543,1339,2302,1331,2651,645,767,2641,829,1.0,Brooklyn Nets,BKN @ MIA,102,2022-23,100.28080721204996,119.03013089490138,108.98850994784505,119.09772385764356,152.6850372844484,113.25,1610612748,111.00278260213793,96.993433767456,111.63821,143.12182606812283,395.85946695451184,0.7800222338471022,0.429805961838722,0.570194038161278,103.0,120.0,0.0251378894617225,3.683378990966807,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.09400356197080184,0.04638451435175417,UNDER,WIN,100.0,-4330.0,5670.0
2022-23,1610612748,MIA,22200599,2023-01-08,L,48.0,105.8,109.8,106.7,110.9,-0.9,-1.1,0.579,1.83,16.4,0.351,0.718,0.5,0.13,0.484,0.508,95.5,92.0,76.67,92,0.456,1,1396,1396,1396,173,1762,1129,1446,1694,1296,1935,484,1446,1331,1127,2288,2460,2641,1960,1.0,Miami Heat,MIA vs. BKN,101,2022-23,96.993433767456,113.65805367570783,111.00278260213793,110.5863204103994,63.48338264094581,110.25,1610612751,108.98850994784505,100.28080721204996,111.42452,63.964562387523344,1241277.2173913044,0.9999102420343058,0.5286479699486554,0.4713520300513446,104.0,118.0,0.0239706672646843,3.7309243517135986,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.004838446139131536,-0.05245749375817926,NO BET,NO BET,0.0,-4330.0,5670.0
2022-23,1610612763,MEM,22200600,2023-01-08,W,48.0,113.2,116.0,106.6,112.4,6.6,3.7,0.609,2.8,18.7,0.305,0.711,0.481,0.094,0.525,0.551,109.7,105.5,87.92,106,0.494,1,1,1,1,173,1131,1300,1172,1362,321,1137,1010,1553,1801,311,1665,1891,303,1452,1.0,Memphis Grizzlies,MEM vs. UTA,123,2022-23,102.73608624859934,116.00538800329213,106.79750650228904,119.13742449983948,107.30148266684132,119.75,1610612762,118.87641086854634,100.87359267108909,118.00721,106.28355135002444,1392272.6956521738,0.9999152484958064,0.4394152564700395,0.5605847435299605,111.0,125.0,0.0323900110009536,3.429905175284808,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.08439426733948435,0.036775219720436625,UNDER,LOSS,-110.0,-4440.0,5560.0
2022-23,1610612762,UTA,22200600,2023-01-08,L,48.0,106.6,112.4,113.2,116.0,-6.6,-3.7,0.644,1.38,19.7,0.289,0.695,0.519,0.2,0.568,0.604,109.7,105.5,87.92,105,0.506,1,1396,1396,1396,173,1488,1656,1619,920,2179,763,1225,1776,985,2597,964,940,303,1339,1.0,Utah Jazz,UTA @ MEM,118,2022-23,100.87359267108909,118.14856800528578,118.87641086854634,119.61906278551548,82.86652958907673,114.25,1610612763,106.79750650228904,102.73608624859934,115.2926,79.86935892346547,1328954.4836003052,0.9999132531631992,0.5232611227559911,0.4767388772440088,108.0,122.0,0.0355586612232996,3.336571489311257,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.00054840105353271,-0.04707064656551502,NO BET,NO BET,0.0,-4440.0,5560.0
2022-23,1610612745,HOU,22200601,2023-01-08,L,48.0,92.7,98.0,104.3,105.1,-11.7,-7.1,0.684,1.3,18.3,0.316,0.727,0.495,0.204,0.489,0.502,101.6,98.5,82.08,98,0.437,1,1396,1396,1396,173,2564,620,1930,549,2322,1280,867,1298,1496,2636,2226,2517,1631,2211,1.0,Houston Rockets,HOU vs. MIN,96,2022-23,99.22050251244168,108.55252146372816,119.6859616359731,108.113505189992,114.3469204679742,114.5,1610612750,113.8887536322092,99.99694537230457,112.04037,118.50019039248076,1943.2488209626504,0.9454868110792014,0.4043427005538926,0.5956572994461073,105.0,119.0,0.0126430934413019,4.370644106831197,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.11946682325563124,0.07184777563658351,UNDER,WIN,100.0,-4340.0,5660.0
